142.87,0.72,-1.22,0.35
143.24,0.72,-1.22,0.35
143.61,0.72,-1.22,0.35
143.97,0.72,-1.22,0.35
144.34,0.72,-1.22,0.35
144.7,0.72,-1.22,0.35
145.07,0.72,-1.22,0.35
145.44,0.72,-1.22,0.35
145.8,0.72,-1.22,0.35
146.17,0.72,-1.22,0.35
146.55,0.72,-1.22,0.35
146.92,0.72,-1.22,0.35
147.29,0.72,-1.22,0.35
147.65,0.72,-1.22,0.35
148.02,0.72,-1.22,0.35
148.38,0.72,-1.22,0.35
148.75,0.72,-1.22,0.35
149.12,0.72,-1.22,0.35
149.48,0.72,-1.22,0.35
149.85,0.72,-1.22,0.35
150.21,0.72,-1.22,0.35
150.59,0.72,-1.22,0.35
150.96,0.72,-1.22,0.35
151.32,0.72,-1.22,0.35
151.69,0.72,-1.22,0.35
152.06,0.72,-1.22,0.35
152.43,0.72,-1.22,0.35
152.81,0.72,-1.22,0.35
153.17,0.72,-1.22,0.35
153.53,0.72,-1.22,0.35
153.9,0.72,-1.22,0.35
154.27,0.72,-1.22,0.35
154.64,0.72,-1.22,0.35
155.01,0.72,-1.22,0.35
155.37,0.72,-1.22,0.35
155.74,0.72,-1.22,0.35
156.1,0.72,-1.22,0.35
156.47,0.72,-1.22,0.35
156.83,0.72,-1.22,0.35
157.2,0.72,-1.22,0.35
157.57,0.72,-1.22,0.35
157.93,0.72,-1.22,0.35
158.3,0.72,-1.22,0.35
158.67,0.72,-1.22,0.35
159.05,0.72,-1.22,0.35
159.42,0.72,-1.22,0.35
159.78,0.72,-1.22,0.35
160.15,0.72,-1.22,0.35
160.52,0.72,-1.22,0.35
160.88,0.72,-1.22,0.35
161.25,0.72,-1.22,0.35
161.61,0.72,-1.22,0.35
161.98,0.72,-1.22,0.35
162.42,0.72,-1.22,0.35
162.79,0.72,-1.22,0.35
163.15,0.72,-1.22,0.35
163.52,0.72,-1.22,0.35
163.88,0.72,-1.22,0.35
164.25,0.72,-1.22,0.35
164.62,0.72,-1.22,0.35
165,0.72,-1.22,0.35
165.36,0.72,-1.22,0.35
165.73,0.72,-1.22,0.35
166.1,0.72,-1.22,0.35
166.47,0.72,-1.22,0.35
166.84,0.72,-1.22,0.35
167.2,0.72,-1.22,0.35
167.57,0.72,-1.22,0.35
167.95,0.72,-1.22,0.35
168.32,0.72,-1.22,0.35
168.69,0.72,-1.22,0.35
169.06,0.72,-1.22,0.35
169.42,0.72,-1.22,0.35
169.79,0.72,-1.22,0.35
170.16,0.72,-1.22,0.35
170.53,0.72,-1.22,0.35
170.89,0.72,-1.22,0.35
171.28,0.72,-1.22,0.35
171.64,0.72,-1.22,0.35
172.01,0.72,-1.22,0.35
172.38,0.72,-1.22,0.35
172.74,0.72,-1.22,0.35
173.11,0.72,-1.22,0.35
173.5,0.72,-1.22,0.35
173.87,0.72,-1.22,0.35
174.23,0.72,-1.22,0.35
174.61,0.72,-1.22,0.35
174.97,0.72,-1.22,0.35
175.34,0.72,-1.22,0.35
175.7,0.72,-1.22,0.35
176.07,0.72,-1.22,0.35
176.44,0.72,-1.22,0.35
176.8,0.72,-1.22,0.35
177.17,0.72,-1.22,0.35
177.55,0.72,-1.22,0.35
177.91,0.72,-1.22,0.35
178.28,0.72,-1.22,0.35
178.65,0.72,-1.22,0.35
179.02,0.72,-1.22,0.35
179.38,0.72,-1.22,0.35
179.75,0.72,-1.22,0.35
180.12,0.72,-1.22,0.35
180.49,0.72,-1.22,0.35
180.85,0.72,-1.22,0.35
181.22,0.72,-1.22,0.35
181.58,0.72,-1.22,0.35
181.95,0.72,-1.22,0.35
182.31,0.72,-1.22,0.35
182.68,0.72,-1.22,0.35
183.05,0.72,-1.22,0.35
183.41,0.72,-1.22,0.35
183.79,0.72,-1.22,0.35
184.16,0.72,-1.22,0.35
184.53,0.72,-1.22,0.35
184.89,0.72,-1.22,0.35
185.25,0.72,-1.22,0.35
185.62,0.72,-1.22,0.35
185.99,0.72,-1.22,0.35
186.36,0.72,-1.22,0.35
186.73,0.72,-1.22,0.35
187.09,0.72,-1.22,0.35
187.46,0.72,-1.22,0.35
187.83,0.72,-1.22,0.35
188.19,0.72,-1.22,0.35
188.56,0.72,-1.22,0.35
188.92,0.72,-1.22,0.35
189.28,0.72,-1.22,0.35
189.65,0.72,-1.22,0.35
190.03,0.72,-1.22,0.35
190.4,0.72,-1.22,0.35
190.77,0.72,-1.22,0.35
191.13,0.72,-1.22,0.35
191.5,0.72,-1.22,0.35
191.86,0.72,-0.98,0.59
192.23,0.72,-0.98,0.59
192.59,0.72,-0.98,0.59
192.96,0.72,-0.98,0.59
193.32,0.72,-0.98,0.59
193.69,0.72,-0.98,0.59
194.05,0.72,-0.98,0.59
194.42,0.72,-0.98,0.59
194.79,0.72,-0.98,0.59
195.16,0.72,-0.98,0.59
195.52,0.72,-0.98,0.59
195.89,0.72,-0.98,0.59
196.27,0.72,-0.98,0.59
196.64,0.72,-0.98,0.59
197.01,0.72,-0.98,0.59
197.37,0.72,-0.98,0.59
197.74,0.72,-0.98,0.59
198.1,0.72,-0.98,0.59
198.48,0.72,-0.98,0.59
198.85,0.72,-0.98,0.59
199.21,0.72,-0.98,0.59
199.57,0.72,-0.98,0.59
199.94,0.72,-0.98,0.59
200.31,0.72,-0.98,0.59
200.67,0.72,-0.98,0.59
201.04,0.72,-0.98,0.59
201.4,0.72,-0.98,0.59
201.77,0.72,-0.98,0.59
202.14,0.72,-0.98,0.59
202.52,0.72,-0.98,0.59
202.89,0.72,-0.98,0.59
203.25,0.72,-0.98,0.59
203.62,0.72,-0.98,0.59
203.99,0.72,-0.98,0.59
204.35,0.72,-0.98,0.59
204.72,0.72,-0.98,0.59
205.08,0.72,-0.98,0.59
205.45,0.72,-0.98,0.59
205.81,0.72,-0.98,0.59
206.18,0.72,-0.98,0.59
206.55,0.72,-0.98,0.59
206.92,0.72,-0.98,0.59
207.29,0.72,-0.98,0.59
207.65,0.72,-1.22,0.35
208.02,0.72,-1.22,0.35
208.4,0.72,-1.22,0.35
208.77,0.72,-1.22,0.35
209.13,0.72,-1.22,0.35
209.5,0.72,-1.22,0.35
209.86,0.72,-1.22,0.35
210.23,0.72,-1.22,0.35
210.6,0.72,-1.22,0.35
210.97,0.72,-1.22,0.35
211.34,0.72,-1.22,0.35
211.71,0.72,-1.22,0.35
212.08,0.72,-1.22,0.35
212.44,0.72,-1.22,0.35
212.81,0.72,-1.22,0.35
213.17,0.72,-1.22,0.35
213.54,0.72,-1.22,0.35
213.91,0.72,-1.22,0.35
214.3,0.72,-1.22,0.35
214.69,0.72,-1.22,0.35
215.06,0.72,-1.22,0.35
215.43,0.72,-1.22,0.35
215.8,0.72,-1.22,0.35
216.16,0.72,-1.22,0.35
216.53,0.72,-1.22,0.35
216.89,0.72,-1.22,0.35
217.26,0.72,-1.22,0.35
217.62,0.72,-1.22,0.35
217.99,0.72,-1.22,0.35
218.36,0.72,-1.22,0.35
218.73,0.72,-1.22,0.35
219.11,0.72,-1.22,0.35
219.49,0.72,-1.22,0.35
219.87,0.72,-1.22,0.35
220.24,0.72,-1.22,0.35
220.6,0.72,-1.22,0.35
220.98,0.72,-1.22,0.35
221.34,0.72,-1.22,0.35
221.71,0.72,-1.22,0.35
222.08,0.72,-1.22,0.35
222.45,0.72,-1.22,0.35
222.81,0.72,-1.22,0.35
223.18,0.72,-1.22,0.35
223.54,0.72,-1.22,0.59
223.91,0.72,-1.22,0.59
224.27,0.72,-1.22,0.59
224.63,0.72,-1.22,0.59
225,0.72,-1.22,0.59
225.36,0.72,-1.22,0.59
225.73,0.72,-1.22,0.59
226.1,0.72,-1.22,0.59
226.47,0.72,-1.22,0.59
226.84,0.72,-1.22,0.59
227.22,0.72,-1.22,0.59
227.58,0.72,-1.22,0.59
227.95,0.72,-1.22,0.59
228.31,0.72,-1.22,0.59
228.68,0.72,-1.22,0.59
229.08,0.72,-1.22,0.59
229.45,0.72,-1.22,0.59
229.81,0.72,-1.22,0.59
230.18,0.72,-1.22,0.59
230.55,0.72,-1.22,0.59
230.92,0.72,-1.22,0.59
231.28,0.72,-1.22,0.59
231.65,0.72,-1.22,0.59
232.01,0.72,-1.22,0.59
232.38,0.72,-1.22,0.59
232.75,0.72,-1.22,0.59
233.11,0.72,-1.22,0.59
233.49,0.72,-1.22,0.59
233.86,0.72,-1.22,0.59
234.23,0.72,-1.22,0.59
234.6,0.72,-1.22,0.59
234.97,0.72,-1.22,0.59
235.33,0.72,-1.22,0.59
235.7,0.72,-1.22,0.59
236.06,0.72,-1.22,0.59
236.42,0.72,-1.22,0.59
236.79,0.72,-1.22,0.59
237.15,0.72,-1.22,0.59
237.52,0.72,-1.22,0.59
237.88,0.72,-1.22,0.59
238.24,0.72,-1.22,0.59
238.61,0.72,-1.22,0.59
238.98,0.72,-1.22,0.59
239.34,0.72,-1.22,0.59
239.72,0.96,-1.22,0.59
240.08,0.96,-1.22,0.59
240.45,0.96,-1.22,0.59
240.81,0.96,-1.22,0.59
241.17,0.96,-1.22,0.59
241.54,0.96,-1.22,0.59
241.9,0.96,-1.22,0.59
242.26,0.96,-1.22,0.59
242.63,0.96,-1.22,0.59
243,0.96,-1.22,0.59
243.37,0.96,-1.22,0.59
243.73,0.96,-1.22,0.59
244.09,0.96,-1.22,0.59
244.46,0.96,-1.22,0.59
244.82,0.96,-1.22,0.59
245.19,0.96,-1.22,0.59
245.56,0.96,-1.22,0.59
245.93,0.96,-1.22,0.59
246.3,0.96,-1.22,0.59
246.67,0.96,-1.22,0.59
247.03,0.96,-1.22,0.59
247.4,0.96,-1.22,0.59
247.76,0.96,-1.22,0.59
248.13,0.96,-1.22,0.59
248.49,0.96,-1.22,0.59
248.86,0.96,-1.22,0.59
249.22,0.96,-1.22,0.59
249.59,0.96,-1.22,0.59
249.95,0.96,-1.22,0.59
250.32,0.96,-1.22,0.59
250.69,0.96,-1.22,0.59
251.05,0.96,-1.22,0.59
251.42,0.96,-1.22,0.59
251.8,0.96,-1.22,0.59
252.16,0.96,-1.22,0.59
252.53,0.96,-1.22,0.59
252.89,0.96,-1.22,0.59
253.25,0.96,-1.22,0.59
253.61,0.96,-1.22,0.59
253.98,0.96,-1.22,0.59
254.35,0.96,-1.22,0.59
254.72,0.96,-1.22,0.59
255.09,0.96,-1.22,0.59
255.45,0.96,-1.22,0.59
255.81,0.96,-1.22,0.35
256.17,0.96,-1.22,0.35
256.54,0.96,-1.22,0.35
256.9,0.96,-1.22,0.35
257.27,0.96,-1.22,0.35
257.63,0.96,-1.22,0.35
258.02,0.96,-1.22,0.35
258.39,0.96,-1.22,0.35
258.75,0.96,-1.22,0.35
259.12,0.96,-1.22,0.35
259.48,0.96,-1.22,0.35
259.84,0.96,-1.22,0.35
260.2,0.96,-1.22,0.35
260.57,0.96,-1.22,0.35
260.93,0.96,-1.22,0.35
261.3,0.96,-1.22,0.35
261.66,0.96,-1.22,0.35
262.02,0.96,-1.22,0.35
262.39,0.96,-1.22,0.35
262.75,0.96,-1.22,0.35
263.11,0.96,-1.22,0.35
263.48,0.96,-1.22,0.35
263.84,0.96,-1.22,0.35
264.22,0.96,-1.22,0.35
264.58,0.96,-1.22,0.35
264.95,0.96,-1.22,0.35
265.31,0.96,-1.22,0.35
265.68,0.96,-1.22,0.35
266.04,0.96,-1.22,0.35
266.41,0.96,-1.22,0.35
266.77,0.96,-1.22,0.35
267.13,0.96,-1.22,0.35
267.49,0.96,-1.22,0.35
267.85,0.96,-1.22,0.35
268.22,0.96,-1.22,0.35
268.59,0.96,-1.22,0.35
268.95,0.96,-1.22,0.35
269.31,0.96,-1.22,0.35
269.67,0.96,-1.22,0.35
270.04,0.96,-1.22,0.35
270.42,0.96,-1.22,0.35
270.79,0.96,-1.22,0.35
271.15,0.96,-1.22,0.35
271.51,0.96,-1.22,0.35
271.88,0.72,-0.98,0.35
272.24,0.72,-0.98,0.35
272.6,0.72,-0.98,0.35
272.97,0.72,-0.98,0.35
273.33,0.72,-0.98,0.35
273.69,0.72,-0.98,0.35
274.05,0.72,-0.98,0.35
274.42,0.72,-0.98,0.35
274.79,0.72,-0.98,0.35
275.15,0.72,-0.98,0.35
275.51,0.72,-0.98,0.35
275.87,0.72,-0.98,0.35
276.24,0.72,-0.98,0.35
276.61,0.72,-0.98,0.35
276.97,0.72,-0.98,0.35
277.34,0.72,-0.98,0.35
277.7,0.72,-0.98,0.35
278.06,0.72,-0.98,0.35
278.43,0.72,-0.98,0.35
278.8,0.72,-0.98,0.35
279.16,0.72,-0.98,0.35
279.53,0.72,-0.98,0.35
279.89,0.72,-0.98,0.35
280.25,0.72,-0.98,0.35
280.61,0.72,-0.98,0.35
280.98,0.72,-0.98,0.35
281.34,0.72,-0.98,0.35
281.7,0.72,-0.98,0.35
282.06,0.72,-0.98,0.35
282.44,0.72,-0.98,0.35
282.81,0.72,-0.98,0.35
283.18,0.72,-0.98,0.35
283.54,0.72,-0.98,0.35
283.91,0.72,-0.98,0.35
284.27,0.72,-0.98,0.35
284.64,0.72,-0.98,0.35
285,0.72,-0.98,0.35
285.37,0.72,-0.98,0.35
285.74,0.72,-0.98,0.35
286.1,0.72,-0.98,0.35
286.47,0.72,-0.98,0.35
286.84,0.72,-0.98,0.35
287.21,0.72,-0.98,0.35
287.57,0.72,-1.22,0.59
287.94,0.72,-1.22,0.59
288.31,0.72,-1.22,0.59
288.69,0.72,-1.22,0.59
289.06,0.72,-1.22,0.59
289.42,0.72,-1.22,0.59
289.79,0.72,-1.22,0.59
290.15,0.72,-1.22,0.59
290.52,0.72,-1.22,0.59
290.89,0.72,-1.22,0.59
291.25,0.72,-1.22,0.59
291.62,0.72,-1.22,0.59
291.99,0.72,-1.22,0.59
292.35,0.72,-1.22,0.59
292.72,0.72,-1.22,0.59
293.08,0.72,-1.22,0.59
293.45,0.72,-1.22,0.59
293.89,0.72,-1.22,0.59
294.26,0.72,-1.22,0.59
294.63,0.72,-1.22,0.59
295.01,0.72,-1.22,0.59
295.38,0.72,-1.22,0.59
295.74,0.72,-1.22,0.59
296.11,0.72,-1.22,0.59
296.48,0.72,-1.22,0.59
296.84,0.72,-1.22,0.59
297.21,0.72,-1.22,0.59
297.58,0.72,-1.22,0.59
297.94,0.72,-1.22,0.59
298.31,0.72,-1.22,0.59
298.68,0.72,-1.22,0.59
299.05,0.72,-1.22,0.59
299.41,0.72,-1.22,0.59
299.78,0.72,-1.22,0.59
300.14,0.72,-1.22,0.59
300.51,0.72,-1.22,0.59
300.88,0.72,-1.22,0.59
301.25,0.72,-1.22,0.59
301.62,0.72,-1.22,0.59
301.99,0.72,-1.22,0.59
302.36,0.72,-1.22,0.59
302.73,0.72,-1.22,0.59
303.09,0.72,-1.22,0.59
303.46,0.72,-1.22,0.59
303.82,0.96,-1.22,0.35
304.19,0.96,-1.22,0.35
304.56,0.96,-1.22,0.35
304.93,0.96,-1.22,0.35
305.3,0.96,-1.22,0.35
305.67,0.96,-1.22,0.35
306.03,0.96,-1.22,0.35
306.41,0.96,-1.22,0.35
306.78,0.96,-1.22,0.35
307.15,0.96,-1.22,0.35
307.53,0.96,-1.22,0.35
307.9,0.96,-1.22,0.35
308.26,0.96,-1.22,0.35
308.63,0.96,-1.22,0.35
309,0.96,-1.22,0.35
309.37,0.96,-1.22,0.35
309.74,0.96,-1.22,0.35
310.11,0.96,-1.22,0.35
310.49,0.96,-1.22,0.35
310.86,0.96,-1.22,0.35
311.23,0.96,-1.22,0.35
311.64,0.96,-1.22,0.35
312.01,0.96,-1.22,0.35
312.38,0.96,-1.22,0.35
312.75,0.96,-1.22,0.35
313.11,0.96,-1.22,0.35
313.48,0.96,-1.22,0.35
313.86,0.96,-1.22,0.35
314.23,0.96,-1.22,0.35
314.61,0.96,-1.22,0.35
315,0.96,-1.22,0.35
315.37,0.96,-1.22,0.35
315.74,0.96,-1.22,0.35
316.11,0.96,-1.22,0.35
316.48,0.96,-1.22,0.35
316.85,0.96,-1.22,0.35
317.21,0.96,-1.22,0.35
317.58,0.96,-1.22,0.35
317.95,0.96,-1.22,0.35
318.32,0.96,-1.22,0.35
318.69,0.96,-1.22,0.35
319.06,0.96,-1.22,0.35
319.43,0.96,-1.22,0.35
319.8,1.2,-1.22,0.59
320.19,1.2,-1.22,0.59
320.56,1.2,-1.22,0.59
320.95,1.2,-1.22,0.59
321.33,1.2,-1.22,0.59
321.71,1.2,-1.22,0.59
322.08,1.2,-1.22,0.59
322.46,1.2,-1.22,0.59
322.83,1.2,-1.22,0.59
323.2,1.2,-1.22,0.59
323.57,1.2,-1.22,0.59
323.94,1.2,-1.22,0.59
324.31,1.2,-1.22,0.59
324.68,1.2,-1.22,0.59
325.05,1.2,-1.22,0.59
325.43,1.2,-1.22,0.59
325.8,1.2,-1.22,0.59
326.17,1.2,-1.22,0.59
326.56,1.2,-1.22,0.59
326.93,1.2,-1.22,0.59
327.31,1.2,-1.22,0.59
327.68,1.2,-1.22,0.59
328.05,1.2,-1.22,0.59
328.42,1.2,-1.22,0.59
328.79,1.2,-1.22,0.59
329.17,1.2,-1.22,0.59
329.54,1.2,-1.22,0.59
329.91,1.2,-1.22,0.59
330.28,1.2,-1.22,0.59
330.66,1.2,-1.22,0.59
331.04,1.2,-1.22,0.59
331.41,1.2,-1.22,0.59
331.78,1.2,-1.22,0.59
332.15,1.2,-1.22,0.59
332.54,1.2,-1.22,0.59
332.91,1.2,-1.22,0.59
333.29,1.2,-1.22,0.59
333.66,1.2,-1.22,0.59
334.03,1.2,-1.22,0.59
334.41,1.2,-1.22,0.59
334.78,1.2,-1.22,0.59
335.15,1.2,-1.22,0.59
335.52,1.2,-1.22,0.59
335.89,1.2,-1.22,0.59
336.26,1.2,-1.22,0.59
336.63,1.2,-1.22,0.59
337,1.2,-1.22,0.59
337.37,1.2,-1.22,0.59
337.74,1.2,-1.22,0.59
338.11,1.2,-1.22,0.59
338.52,1.2,-1.22,0.59
338.91,1.2,-1.22,0.59
339.28,1.2,-1.22,0.59
339.65,1.2,-1.22,0.59
340.02,1.2,-1.22,0.59
340.39,1.2,-1.22,0.59
340.76,1.2,-1.22,0.59
341.13,1.2,-1.22,0.59
341.5,1.2,-1.22,0.59
341.87,1.2,-1.22,0.59
342.24,1.2,-1.22,0.59
342.62,1.2,-1.22,0.59
343.02,1.2,-1.22,0.59
343.39,1.2,-1.22,0.59
343.76,1.2,-1.22,0.59
344.13,1.2,-1.22,0.59
344.5,1.2,-1.22,0.59
344.87,1.2,-1.22,0.59
345.26,1.2,-1.22,0.59
345.63,1.2,-1.22,0.59
346,1.2,-1.22,0.59
346.38,1.2,-1.22,0.59
346.74,1.2,-1.22,0.59
347.11,1.2,-1.22,0.59
347.48,1.2,-1.22,0.59
347.85,1.2,-1.22,0.59
348.22,1.2,-1.22,0.59
348.59,1.2,-1.22,0.59
348.96,1.2,-1.22,0.59
349.33,1.2,-1.22,0.59
349.7,1.2,-1.22,0.59
350.07,1.2,-1.22,0.59
350.44,1.2,-1.22,0.59
350.83,1.2,-1.22,0.59
351.2,1.2,-1.22,0.59
351.58,1.2,-0.98,0.35
351.95,1.2,-0.98,0.35
352.33,1.2,-0.98,0.35
352.7,1.2,-0.98,0.35
353.07,1.2,-0.98,0.35
353.44,1.2,-0.98,0.35
353.81,1.2,-0.98,0.35
354.17,1.2,-0.98,0.35
354.55,1.2,-0.98,0.35
354.92,1.2,-0.98,0.35
355.29,1.2,-0.98,0.35
355.66,1.2,-0.98,0.35
356.03,1.2,-0.98,0.35
356.39,1.2,-0.98,0.35
356.76,1.2,-0.98,0.35
357.13,1.2,-0.98,0.35
