121.24,0.72,-0.98,0.35,98.276,1.235,196.08
122.14,0.72,-0.98,0.35,98.276,1.235,196.08
122.94,0.72,-0.98,0.35,98.276,1.235,196.08
123.74,0.72,-0.98,0.35,98.276,1.235,196.08
124.55,0.72,-0.98,0.35,98.276,1.235,196.08
125.38,0.72,-0.98,0.35,98.276,1.235,196.08
126.2,0.72,-0.98,0.35,98.276,1.235,196.08
127.01,0.72,-0.98,0.35,98.276,1.235,196.08
127.8,0.72,-0.98,0.35,98.276,1.235,196.08
128.58,0.72,-0.98,0.35,98.276,1.235,196.08
129.37,0.72,-0.74,0.11,98.695,1.2403,196.09
130.15,0.72,-0.74,0.11,98.695,1.2403,196.09
131,0.72,-0.74,0.11,98.695,1.2403,196.09
131.83,0.72,-0.74,0.11,98.695,1.2403,196.09
132.62,0.72,-0.74,0.11,98.695,1.2403,196.09
133.43,0.72,-0.74,0.11,98.695,1.2403,196.09
134.21,0.72,-0.74,0.11,98.695,1.2403,196.09
135,0.72,-0.74,0.11,98.695,1.2403,196.09
135.79,0.72,-0.74,0.11,98.695,1.2403,196.09
136.57,0.72,-0.74,0.11,98.695,1.2403,196.09
137.36,0.72,-0.74,0.11,98.695,1.2403,196.09
138.14,0.72,-0.74,0.11,98.695,1.2403,196.09
138.93,0.72,-0.74,0.11,98.695,1.2403,196.09
139.72,0.72,-0.74,0.11,98.695,1.2403,196.09
140.62,0.72,-0.74,0.11,98.695,1.2403,196.09
141.41,0.72,-0.74,0.11,98.695,1.2403,196.09
142.2,0.72,-0.74,0.11,98.695,1.2403,196.09
143,0.72,-0.74,0.11,98.695,1.2403,196.09
143.78,0.72,-0.74,0.11,98.695,1.2403,196.09
144.56,0.72,-0.74,0.11,98.695,1.2403,196.09
145.33,0.72,-0.5,0.11,99.117,1.2456,195.68
146.11,0.72,-0.5,0.11,99.117,1.2456,195.68
146.9,0.72,-0.5,0.11,99.117,1.2456,195.68
147.7,0.72,-0.5,0.11,99.117,1.2456,195.68
148.47,0.72,-0.5,0.11,99.117,1.2456,195.68
149.33,0.72,-0.5,0.11,99.117,1.2456,195.68
150.11,0.72,-0.5,0.11,99.117,1.2456,195.68
150.9,0.72,-0.5,0.11,99.117,1.2456,195.68
151.68,0.72,-0.5,0.11,99.117,1.2456,195.68
152.46,0.72,-0.5,0.11,99.117,1.2456,195.68
153.24,0.72,-0.5,0.11,99.117,1.2456,195.68
154.04,0.72,-0.5,0.11,99.117,1.2456,195.68
154.83,0.72,-0.5,0.11,99.117,1.2456,195.68
155.61,0.72,-0.5,0.11,99.117,1.2456,195.68
156.39,0.72,-0.5,0.11,99.117,1.2456,195.68
157.17,0.72,-0.5,0.11,99.117,1.2456,195.68
158.02,0.72,-0.5,0.11,99.117,1.2456,195.68
158.81,0.72,-0.5,0.11,99.117,1.2456,195.68
159.59,0.72,-0.5,0.11,99.117,1.2456,195.68
160.37,0.72,-0.5,0.11,99.117,1.2456,195.68
161.17,0.72,-0.5,0.11,99.957,1.2562,194.84
161.94,0.72,-0.02,0.11,99.957,1.2562,194.84
162.73,0.72,-0.02,0.11,99.957,1.2562,194.84
163.51,0.72,-0.02,0.11,99.957,1.2562,194.84
164.29,0.72,-0.02,0.11,99.957,1.2562,194.84
165.07,0.72,-0.02,0.11,99.957,1.2562,194.84
165.84,0.72,-0.02,0.11,99.957,1.2562,194.84
166.65,0.72,-0.02,0.11,99.957,1.2562,194.84
167.53,0.72,-0.02,0.11,99.957,1.2562,194.84
168.36,0.72,-0.02,0.11,99.957,1.2562,194.84
169.13,0.72,-0.02,0.11,99.957,1.2562,194.84
169.92,0.72,-0.02,0.11,99.957,1.2562,194.84
170.7,0.72,-0.02,0.11,99.957,1.2562,194.84
171.48,0.72,-0.02,0.11,99.957,1.2562,194.84
172.25,0.72,-0.02,0.11,99.957,1.2562,194.84
173.03,0.72,-0.02,0.11,99.957,1.2562,194.84
173.8,0.72,-0.02,0.11,99.957,1.2562,194.84
174.59,0.72,-0.02,0.11,99.957,1.2562,194.84
175.38,0.72,-0.02,0.11,99.957,1.2562,194.84
176.23,0.72,-0.02,0.11,99.957,1.2562,194.84
177.03,0.72,-0.02,0.11,100.79,1.2667,195.26
177.82,0.72,0.46,-0.61,100.79,1.2667,195.26
178.61,0.72,0.46,-0.61,100.79,1.2667,195.26
179.38,0.72,0.46,-0.61,100.79,1.2667,195.26
180.16,0.72,0.46,-0.61,100.79,1.2667,195.26
180.94,0.72,0.46,-0.61,100.79,1.2667,195.26
181.72,0.72,0.46,-0.61,100.79,1.2667,195.26
182.53,0.72,0.46,-0.61,100.79,1.2667,195.26
183.3,0.72,0.46,-0.61,100.79,1.2667,195.26
184.08,0.72,0.46,-0.61,100.79,1.2667,195.26
184.86,0.72,0.46,-0.61,100.79,1.2667,195.26
185.72,0.72,0.46,-0.61,100.79,1.2667,195.26
186.52,0.72,0.46,-0.61,100.79,1.2667,195.26
187.3,0.72,0.46,-0.61,100.79,1.2667,195.26
188.07,0.72,0.46,-0.61,100.79,1.2667,195.26
188.87,0.72,0.46,-0.61,100.79,1.2667,195.26
189.65,0.72,0.46,-0.61,100.79,1.2667,195.26
190.44,0.72,0.46,-0.61,100.79,1.2667,195.26
191.22,0.72,0.46,-0.61,100.79,1.2667,195.26
192,0.72,0.46,-0.61,100.79,1.2667,195.26
192.78,0.72,0.46,-0.61,102.05,1.2825,194.82
193.56,0.72,1.18,-1.09,102.05,1.2825,194.82
194.42,0.72,1.18,-1.09,102.05,1.2825,194.82
195.2,0.72,1.18,-1.09,102.05,1.2825,194.82
196,0.72,1.18,-1.09,102.05,1.2825,194.82
196.79,0.72,1.18,-1.09,102.05,1.2825,194.82
197.56,0.72,1.18,-1.09,102.05,1.2825,194.82
198.35,0.72,1.18,-1.09,102.05,1.2825,194.82
199.13,0.72,1.18,-1.09,102.05,1.2825,194.82
199.9,0.72,1.18,-1.09,102.05,1.2825,194.82
200.68,0.72,1.18,-1.09,102.05,1.2825,194.82
201.46,0.72,1.18,-1.09,102.05,1.2825,194.82
202.24,0.72,1.18,-1.09,102.05,1.2825,194.82
203.11,0.72,1.18,-1.09,102.05,1.2825,194.82
203.89,0.72,1.18,-1.09,102.05,1.2825,194.82
204.68,0.72,1.18,-1.09,102.05,1.2825,194.82
205.46,0.72,1.18,-1.09,102.05,1.2825,194.82
206.24,0.72,1.18,-1.09,102.05,1.2825,194.82
207.02,0.72,1.18,-1.09,102.05,1.2825,194.82
207.8,0.72,1.18,-1.09,102.05,1.2825,194.82
208.58,0.72,1.18,-1.09,102.05,1.2825,194.82
209.36,0.72,1.66,-1.81,102.89,1.293,195.22
210.16,0.72,1.66,-1.81,102.89,1.293,195.22
210.94,0.72,1.66,-1.81,102.89,1.293,195.22
211.8,0.72,1.66,-1.81,102.89,1.293,195.22
212.58,0.72,1.66,-1.81,102.89,1.293,195.22
213.36,0.72,1.66,-1.81,102.89,1.293,195.22
214.14,0.72,1.66,-1.81,102.89,1.293,195.22
214.93,0.72,1.66,-1.81,102.89,1.293,195.22
215.71,0.72,1.66,-1.81,102.89,1.293,195.22
216.49,0.72,1.66,-1.81,102.89,1.293,195.22
217.29,0.72,1.66,-1.81,102.89,1.293,195.22
218.07,0.72,1.66,-1.81,102.89,1.293,195.22
218.86,0.72,1.66,-1.81,102.89,1.293,195.22
219.63,0.72,1.66,-1.81,102.89,1.293,195.22
220.43,0.72,1.66,-1.81,102.89,1.293,195.22
221.28,0.72,1.66,-1.81,102.89,1.293,195.22
222.07,0.72,1.66,-1.81,102.89,1.293,195.22
222.86,0.72,1.66,-1.81,102.89,1.293,195.22
223.66,0.72,1.66,-1.81,102.89,1.293,195.22
224.44,0.72,1.66,-1.81,102.89,1.293,195.22
225.23,0.72,2.62,-2.05,104.56,1.314,193.9
226.01,0.72,2.62,-2.05,104.56,1.314,193.9
226.8,0.72,2.62,-2.05,104.56,1.314,193.9
227.57,0.72,2.62,-2.05,104.56,1.314,193.9
228.35,0.72,2.62,-2.05,104.56,1.314,193.9
229.14,0.72,2.62,-2.05,104.56,1.314,193.9
230.01,0.72,2.62,-2.05,104.56,1.314,193.9
230.82,0.72,2.62,-2.05,104.56,1.314,193.9
231.61,0.72,2.62,-2.05,104.56,1.314,193.9
232.39,0.72,2.62,-2.05,104.56,1.314,193.9
233.17,0.72,2.62,-2.05,104.56,1.314,193.9
233.96,0.72,2.62,-2.05,104.56,1.314,193.9
234.75,0.72,2.62,-2.05,104.56,1.314,193.9
235.53,0.72,2.62,-2.05,104.56,1.314,193.9
236.31,0.72,2.62,-2.05,104.56,1.314,193.9
237.09,0.72,2.62,-2.05,104.56,1.314,193.9
237.89,0.72,2.62,-2.05,104.56,1.314,193.9
238.78,0.72,2.62,-2.05,104.56,1.314,193.9
239.56,0.72,2.62,-2.05,104.56,1.314,193.9
240.35,0.72,2.62,-2.05,104.56,1.314,193.9
241.13,0.72,2.62,-2.05,105.39,1.3245,193.86
241.91,0.72,3.1,-2.53,105.39,1.3245,193.86
242.7,0.72,3.1,-2.53,105.39,1.3245,193.86
243.48,0.72,3.1,-2.53,105.39,1.3245,193.86
244.26,0.72,3.1,-2.53,105.39,1.3245,193.86
245.05,0.72,3.1,-2.53,105.39,1.3245,193.86
245.83,0.72,3.1,-2.53,105.39,1.3245,193.86
246.63,0.72,3.1,-2.53,105.39,1.3245,193.86
247.51,0.72,3.1,-2.53,105.39,1.3245,193.86
248.31,0.72,3.1,-2.53,105.39,1.3245,193.86
249.09,0.72,3.1,-2.53,105.39,1.3245,193.86
249.88,0.72,3.1,-2.53,105.39,1.3245,193.86
250.67,0.72,3.1,-2.53,105.39,1.3245,193.86
251.45,0.72,3.1,-2.53,105.39,1.3245,193.86
252.25,0.72,3.1,-2.53,105.39,1.3245,193.86
253.03,0.72,3.1,-2.53,105.39,1.3245,193.86
253.81,0.72,3.1,-2.53,105.39,1.3245,193.86
254.59,0.72,3.1,-2.53,105.39,1.3245,193.86
255.37,0.72,3.1,-2.53,105.39,1.3245,193.86
256.23,0.72,3.1,-2.53,105.39,1.3245,193.86
257.02,0.72,3.1,-2.53,106.24,0.89006,194.65
257.8,0.48,3.58,-3.49,106.24,0.89006,194.65
258.61,0.48,3.58,-3.49,106.24,0.89006,194.65
259.4,0.48,3.58,-3.49,106.24,0.89006,194.65
260.18,0.48,3.58,-3.49,106.24,0.89006,194.65
260.96,0.48,3.58,-3.49,106.24,0.89006,194.65
261.73,0.48,3.58,-3.49,106.24,0.89006,194.65
262.52,0.48,3.58,-3.49,106.24,0.89006,194.65
263.3,0.48,3.58,-3.49,106.24,0.89006,194.65
264.08,0.48,3.58,-3.49,106.24,0.89006,194.65
264.86,0.48,3.58,-3.49,106.24,0.89006,194.65
265.75,0.48,3.58,-3.49,106.24,0.89006,194.65
266.54,0.48,3.58,-3.49,106.24,0.89006,194.65
267.33,0.48,3.58,-3.49,106.24,0.89006,194.65
268.12,0.48,3.58,-3.49,106.24,0.89006,194.65
268.9,0.48,3.58,-3.49,106.24,0.89006,194.65
269.68,0.48,3.58,-3.49,106.24,0.89006,194.65
270.46,0.48,3.58,-3.49,106.24,0.89006,194.65
271.24,0.48,3.58,-3.49,106.24,0.89006,194.65
272.02,0.48,3.58,-3.49,106.24,0.89006,194.65
272.82,0.48,3.58,-3.49,107.9,1.356,193.69
273.63,0.72,4.54,-3.97,107.9,1.356,193.69
274.52,0.72,4.54,-3.97,107.9,1.356,193.69
275.31,0.72,4.54,-3.97,107.9,1.356,193.69
276.1,0.72,4.54,-3.97,107.9,1.356,193.69
276.9,0.72,4.54,-3.97,107.9,1.356,193.69
277.69,0.72,4.54,-3.97,107.9,1.356,193.69
278.51,0.72,4.54,-3.97,107.9,1.356,193.69
279.34,0.72,4.54,-3.97,107.9,1.356,193.69
280.17,0.72,4.54,-3.97,107.9,1.356,193.69
280.97,0.72,4.54,-3.97,107.9,1.356,193.69
281.76,0.72,4.54,-3.97,107.9,1.356,193.69
282.56,0.72,4.54,-3.97,107.9,1.356,193.69
283.45,0.72,4.54,-3.97,107.9,1.356,193.69
284.26,0.72,4.54,-3.97,107.9,1.356,193.69
285.04,0.72,4.54,-3.97,107.9,1.356,193.69
285.83,0.72,4.54,-3.97,107.9,1.356,193.69
286.63,0.72,4.54,-3.97,107.9,1.356,193.69
287.43,0.72,4.54,-3.97,107.9,1.356,193.69
288.22,0.72,4.54,-3.97,107.9,1.356,193.69
289,0.72,4.54,-3.97,109.56,1.3768,192.71
289.78,0.72,5.5,-4.45,109.56,1.3768,192.71
290.57,0.72,5.5,-4.45,109.56,1.3768,192.71
291.36,0.72,5.5,-4.45,109.56,1.3768,192.71
292.22,0.72,5.5,-4.45,109.56,1.3768,192.71
293.01,0.72,5.5,-4.45,109.56,1.3768,192.71
293.83,0.72,5.5,-4.45,109.56,1.3768,192.71
294.62,0.72,5.5,-4.45,109.56,1.3768,192.71
295.4,0.72,5.5,-4.45,109.56,1.3768,192.71
296.18,0.72,5.5,-4.45,109.56,1.3768,192.71
296.96,0.72,5.5,-4.45,109.56,1.3768,192.71
297.75,0.72,5.5,-4.45,109.56,1.3768,192.71
298.53,0.72,5.5,-4.45,109.56,1.3768,192.71
299.32,0.72,5.5,-4.45,109.56,1.3768,192.71
300.12,0.72,5.5,-4.45,109.56,1.3768,192.71
300.92,0.72,5.5,-4.45,109.56,1.3768,192.71
301.79,0.72,5.5,-4.45,109.56,1.3768,192.71
302.57,0.72,5.5,-4.45,109.56,1.3768,192.71
303.36,0.72,5.5,-4.45,109.56,1.3768,192.71
304.14,0.72,5.5,-4.45,109.56,1.3768,192.71
304.92,0.72,5.5,-4.45,109.56,1.3768,192.71
305.69,0.72,5.5,-4.45,109.56,1.3768,192.71
306.48,0.72,5.5,-4.45,109.56,1.3768,192.71
307.26,0.72,6.46,-4.69,111.19,1.3974,191.28
308.07,0.72,6.46,-4.69,111.19,1.3974,191.28
308.85,0.72,6.46,-4.69,111.19,1.3974,191.28
309.63,0.72,6.46,-4.69,111.19,1.3974,191.28
310.5,0.72,6.46,-4.69,111.19,1.3974,191.28
311.3,0.72,6.46,-4.69,111.19,1.3974,191.28
312.08,0.72,6.46,-4.69,111.19,1.3974,191.28
312.87,0.72,6.46,-4.69,111.19,1.3974,191.28
313.65,0.72,6.46,-4.69,111.19,1.3974,191.28
314.44,0.72,6.46,-4.69,111.19,1.3974,191.28
315.25,0.72,6.46,-4.69,111.19,1.3974,191.28
316.04,0.72,6.46,-4.69,111.19,1.3974,191.28
316.82,0.72,6.46,-4.69,111.19,1.3974,191.28
317.61,0.72,6.46,-4.69,111.19,1.3974,191.28
318.4,0.72,6.46,-4.69,111.19,1.3974,191.28
319.18,0.72,6.46,-4.69,111.19,1.3974,191.28
320.04,0.72,6.46,-4.69,111.19,1.3974,191.28
320.82,0.72,6.46,-4.69,111.19,1.3974,191.28
321.6,0.72,6.46,-4.69,111.19,1.3974,191.28
322.41,0.72,6.46,-4.69,111.19,1.3974,191.28
323.19,0.72,6.46,-4.69,112.06,1.4082,192.43
323.97,0.72,6.94,-5.89,112.06,1.4082,192.43
324.75,0.72,6.94,-5.89,112.06,1.4082,192.43
325.52,0.72,6.94,-5.89,112.06,1.4082,192.43
326.31,0.72,6.94,-5.89,112.06,1.4082,192.43
327.08,0.72,6.94,-5.89,112.06,1.4082,192.43
327.86,0.72,6.94,-5.89,112.06,1.4082,192.43
328.66,0.72,6.94,-5.89,112.06,1.4082,192.43
329.54,0.72,6.94,-5.89,112.06,1.4082,192.43
330.33,0.72,6.94,-5.89,112.06,1.4082,192.43
331.11,0.72,6.94,-5.89,112.06,1.4082,192.43
331.89,0.72,6.94,-5.89,112.06,1.4082,192.43
332.66,0.72,6.94,-5.89,112.06,1.4082,192.43
333.44,0.72,6.94,-5.89,112.06,1.4082,192.43
334.23,0.72,6.94,-5.89,112.06,1.4082,192.43
335.01,0.72,6.94,-5.89,112.06,1.4082,192.43
335.81,0.72,6.94,-5.89,112.06,1.4082,192.43
336.58,0.72,6.94,-5.89,112.06,1.4082,192.43
337.36,0.72,7.9,-6.85,113.72,1.4291,192.22
338.22,0.72,7.9,-6.85,113.72,1.4291,192.22
339.01,0.72,7.9,-6.85,113.72,1.4291,192.22
339.79,0.72,7.9,-6.85,113.72,1.4291,192.22
340.6,0.72,7.9,-6.85,113.72,1.4291,192.22
341.39,0.72,7.9,-6.85,113.72,1.4291,192.22
342.19,0.72,7.9,-6.85,113.72,1.4291,192.22
343.01,0.72,7.9,-6.85,113.72,1.4291,192.22
343.79,0.72,7.9,-6.85,113.72,1.4291,192.22
344.57,0.72,7.9,-6.85,113.72,1.4291,192.22
345.36,0.72,7.9,-6.85,113.72,1.4291,192.22
346.19,0.72,7.9,-6.85,113.72,1.4291,192.22
347.01,0.72,7.9,-6.85,113.72,1.4291,192.22
347.92,0.72,7.9,-6.85,113.72,1.4291,192.22
348.71,0.72,7.9,-6.85,113.72,1.4291,192.22
349.51,0.72,7.9,-6.85,113.72,1.4291,192.22
350.33,0.72,7.9,-6.85,113.72,1.4291,192.22
351.12,0.72,7.9,-6.85,113.72,1.4291,192.22
351.9,0.72,7.9,-6.85,113.72,1.4291,192.22
352.68,0.72,7.9,-6.85,113.72,1.4291,192.22
353.46,0.72,7.9,-6.85,113.72,1.4291,192.22
354.26,0.72,7.9,-6.85,113.72,1.4291,192.22
355.05,0.72,7.9,-6.85,114.94,1.4445,191.2
355.85,0.72,8.62,-7.09,114.94,1.4445,191.2
356.74,0.72,8.62,-7.09,114.94,1.4445,191.2
357.56,0.72,8.62,-7.09,114.94,1.4445,191.2
358.35,0.72,8.62,-7.09,114.94,1.4445,191.2
359.13,0.72,8.62,-7.09,114.94,1.4445,191.2
359.92,0.72,8.62,-7.09,114.94,1.4445,191.2
360.7,0.72,8.62,-7.09,114.94,1.4445,191.2
361.49,0.72,8.62,-7.09,114.94,1.4445,191.2
362.27,0.72,8.62,-7.09,114.94,1.4445,191.2
363.06,0.72,8.62,-7.09,114.94,1.4445,191.2
363.86,0.72,8.62,-7.09,114.94,1.4445,191.2
364.65,0.72,8.62,-7.09,114.94,1.4445,191.2
365.53,0.72,8.62,-7.09,114.94,1.4445,191.2
366.33,0.72,8.62,-7.09,114.94,1.4445,191.2
367.12,0.72,8.62,-7.09,114.94,1.4445,191.2
367.91,0.72,8.62,-7.09,114.94,1.4445,191.2
368.69,0.72,8.62,-7.09,114.94,1.4445,191.2
369.48,0.72,9.1,-8.05,115.79,1.4551,191.91
370.28,0.72,9.1,-8.05,115.79,1.4551,191.91
371.09,0.72,9.1,-8.05,115.79,1.4551,191.91
371.87,0.72,9.1,-8.05,115.79,1.4551,191.91
372.65,0.72,9.1,-8.05,115.79,1.4551,191.91
373.42,0.72,9.1,-8.05,115.79,1.4551,191.91
374.2,0.72,9.1,-8.05,115.79,1.4551,191.91
375.08,0.72,9.1,-8.05,115.79,1.4551,191.91
375.87,0.72,9.1,-8.05,115.79,1.4551,191.91
376.65,0.72,9.1,-8.05,115.79,1.4551,191.91
377.44,0.72,9.1,-8.05,115.79,1.4551,191.91
378.25,0.72,9.1,-8.05,115.79,1.4551,191.91
379.04,0.72,9.1,-8.05,115.79,1.4551,191.91
379.82,0.72,9.1,-8.05,115.79,1.4551,191.91
380.61,0.72,9.1,-8.05,115.79,1.4551,191.91
381.4,0.72,9.1,-8.05,115.79,1.4551,191.91
382.18,0.72,9.1,-8.05,115.79,1.4551,191.91
382.97,0.72,9.1,-8.05,115.79,1.4551,191.91
383.84,0.72,9.1,-8.05,115.79,1.4551,191.91
384.63,0.72,9.1,-8.05,115.79,1.4551,191.91
385.44,0.72,9.1,-8.05,115.79,1.4551,191.91
386.22,0.72,9.1,-8.05,115.79,1.4551,191.91
387,0.72,9.1,-8.05,116.62,1.4656,192.19
387.78,0.72,9.58,-8.77,116.62,1.4656,192.19
388.55,0.72,9.58,-8.77,116.62,1.4656,192.19
389.33,0.72,9.58,-8.77,116.62,1.4656,192.19
390.11,0.72,9.58,-8.77,116.62,1.4656,192.19
390.9,0.72,9.58,-8.77,116.62,1.4656,192.19
391.68,0.72,9.58,-8.77,116.62,1.4656,192.19
392.57,0.72,9.58,-8.77,116.62,1.4656,192.19
393.36,0.72,9.58,-8.77,116.62,1.4656,192.19
394.14,0.72,9.58,-8.77,116.62,1.4656,192.19
394.93,0.72,9.58,-8.77,116.62,1.4656,192.19
395.71,0.72,9.58,-8.77,116.62,1.4656,192.19
396.49,0.72,9.58,-8.77,116.62,1.4656,192.19
397.27,0.72,9.58,-8.77,116.62,1.4656,192.19
398.05,0.72,9.58,-8.77,116.62,1.4656,192.19
398.86,0.72,9.58,-8.77,116.62,1.4656,192.19
399.64,0.72,9.58,-8.77,116.62,1.4656,192.19
400.42,0.72,9.58,-8.77,116.62,1.4656,192.19
401.27,0.72,9.58,-8.77,116.62,1.4656,192.19
402.07,0.72,9.58,-8.77,116.62,1.4656,192.19
402.86,0.72,9.58,-8.77,117.46,0.98404,192.47
403.65,0.48,10.06,-9.49,117.46,0.98404,192.47
404.45,0.48,10.06,-9.49,117.46,0.98404,192.47
405.24,0.48,10.06,-9.49,117.46,0.98404,192.47
406.05,0.48,10.06,-9.49,117.46,0.98404,192.47
406.84,0.48,10.06,-9.49,117.46,0.98404,192.47
407.62,0.48,10.06,-9.49,117.46,0.98404,192.47
408.4,0.48,10.06,-9.49,117.46,0.98404,192.47
409.19,0.48,10.06,-9.49,117.46,0.98404,192.47
410.04,0.48,10.06,-9.49,117.46,0.98404,192.47
410.84,0.48,10.06,-9.49,117.46,0.98404,192.47
411.62,0.48,10.06,-9.49,117.46,0.98404,192.47
412.4,0.48,10.06,-9.49,117.46,0.98404,192.47
413.2,0.48,10.06,-9.49,117.46,0.98404,192.47
413.99,0.48,10.06,-9.49,117.46,0.98404,192.47
414.79,0.48,10.06,-9.49,117.46,0.98404,192.47
415.57,0.48,10.06,-9.49,117.46,0.98404,192.47
416.35,0.48,10.06,-9.49,117.46,0.98404,192.47
417.13,0.48,10.06,-9.49,117.46,0.98404,192.47
417.91,0.48,10.06,-9.49,117.46,0.98404,192.47
418.72,0.48,10.06,-9.49,117.46,0.98404,192.47
419.55,0.72,11.02,-9.73,119.08,1.4965,190.9
420.36,0.72,11.02,-9.73,119.08,1.4965,190.9
421.14,0.72,11.02,-9.73,119.08,1.4965,190.9
421.92,0.72,11.02,-9.73,119.08,1.4965,190.9
422.71,0.72,11.02,-9.73,119.08,1.4965,190.9
423.5,0.72,11.02,-9.73,119.08,1.4965,190.9
424.28,0.72,11.02,-9.73,119.08,1.4965,190.9
425.07,0.72,11.02,-9.73,119.08,1.4965,190.9
425.85,0.72,11.02,-9.73,119.08,1.4965,190.9
426.65,0.72,11.02,-9.73,119.08,1.4965,190.9
427.45,0.72,11.02,-9.73,119.08,1.4965,190.9
428.34,0.72,11.02,-9.73,119.08,1.4965,190.9
429.13,0.72,11.02,-9.73,119.08,1.4965,190.9
429.91,0.72,11.02,-9.73,119.08,1.4965,190.9
430.69,0.72,11.02,-9.73,119.08,1.4965,190.9
431.48,0.72,11.02,-9.73,119.08,1.4965,190.9
432.26,0.72,11.02,-9.73,119.08,1.4965,190.9
433.04,0.72,11.02,-9.73,119.08,1.4965,190.9
433.84,0.72,11.02,-9.73,119.08,1.4965,190.9
434.62,0.72,11.02,-9.73,119.08,1.4965,190.9
435.4,0.72,11.5,-10.69,119.92,1.507,191.58
436.19,0.72,11.5,-10.69,119.92,1.507,191.58
437.04,0.72,11.5,-10.69,119.92,1.507,191.58
437.83,0.72,11.5,-10.69,119.92,1.507,191.58
438.63,0.72,11.5,-10.69,119.92,1.507,191.58
439.42,0.72,11.5,-10.69,119.92,1.507,191.58
440.2,0.72,11.5,-10.69,119.92,1.507,191.58
441,0.72,11.5,-10.69,119.92,1.507,191.58
441.78,0.72,11.5,-10.69,119.92,1.507,191.58
442.57,0.72,11.5,-10.69,119.92,1.507,191.58
443.36,0.72,11.5,-10.69,119.92,1.507,191.58
444.14,0.72,11.5,-10.69,119.92,1.507,191.58
444.92,0.72,11.5,-10.69,119.92,1.507,191.58
445.78,0.72,11.5,-10.69,119.92,1.507,191.58
446.58,0.72,11.5,-10.69,119.92,1.507,191.58
447.37,0.72,11.5,-10.69,119.92,1.507,191.58
448.17,0.72,11.5,-10.69,119.92,1.507,191.58
